time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
708,153,True,3.0,-2.7,65,3803.0,260.6,124,4323.9277292711895,7885419579,1,1
709,401,True,2.8,-3.0,71,3805.0,260.6,125,4325.800325313748,7885419579,1,1
710,189,True,2.8,-2.7,60,3807.0,260.4,125,4327.683734554385,7885419579,1,1
711,172,True,2.8,-2.5,72,3810.0,260.4,126,4330.5262388191495,7885419579,1,1
712,169,True,2.4,-1.5,73,3812.0,260.3,126,4332.496475517563,7885419579,1,1
713,174,True,2.2,-1.2,91,3814.0,260.3,127,4334.473743178778,7885419579,1,1
714,313,True,2.4,0.0,128,3817.0,260.3,128,4337.473743178778,7885419579,1,1
715,250,True,2.4,0.0,89,3819.0,260.3,128,4339.473743178778,7885419579,1,1
716,242,True,2.4,4.7,81,3822.0,260.3,129,4342.937664507001,7885419579,1,1
717,271,True,2.4,12.0,91,3824.0,260.3,129,4346.013097926192,7885419579,1,1
718,245,True,2.4,28.2,85,3826.0,260.5,130,4351.904191745867,7885419579,1,1
719,130,False,1.8,33.8,42,3826.0,260.7,131,4351.904191745867,7885419579,1,1
720,0,False,1.4,31.9,0,3826.0,261.0,131,4351.904191745867,7885419579,1,1
721,0,False,0.8,30.3,0,3826.0,261.3,132,4351.904191745867,7885419579,1,1
729,249,False,0.0,32.2,65,3826.0,263.4,141,4351.904191745867,7885419579,1,1
730,399,True,0.333,25.6,95,3829.0,263.6,142,4360.3493894709845,7885419579,1,1
731,399,True,0.7000000000000001,5.8,96,3833.0,263.8,142,4365.263880789298,7885419579,1,1
